IN_LOCAL_FUNC_SALAS_OUTRA_ESC;IN_ESGOTO_REDE_PUBLICA;IN_ESGOTO_INEXISTENTE;IN_SALA_DIRETORIA;IN_LABORATORIO_INFORMATICA;IN_BANHEIRO_DENTRO_PREDIO;IN_SECRETARIA;IN_AUDITORIO;IN_LAVANDERIA;IN_EQUIP_TV;IN_EQUIP_COPIADORA;IN_EQUIP_IMPRESSORA;IN_BANDA_LARGA;IN_EDUCACAO_INDIGENA;IN_COMUM_EJA_FUND;TX_RESP_Q004_C;TX_RESP_Q015_A;TX_RESP_Q034_A;TX_RESP_Q041_C;TX_RESP_Q056_C
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.018315018315018316;0.0;0.06532663316582915;0.18604651162790697;0.043478260869565216
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.12087912087912088;0.25;0.10050251256281408;0.18604651162790697;0.08695652173913043
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.029304029304029304;0.25;0.05025125628140703;0.09302325581395349;0.0
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.021978021978021976;0.08333333333333333;0.06030150753768844;0.2558139534883721;0.0
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.1391941391941392;0.0;0.18592964824120606;0.23255813953488372;0.5652173913043478
0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.03296703296703297;0.08333333333333333;0.04020100502512563;0.06976744186046512;0.08695652173913043
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.18681318681318682;0.5833333333333333;0.2361809045226131;0.37209302325581395;0.30434782608695654
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.047619047619047616;0.0;0.06030150753768844;0.23255813953488372;0.13043478260869565
0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.47985347985347987;0.3333333333333333;0.46733668341708545;0.16279069767441862;0.3913043478260869
0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.15018315018315018;0.3333333333333333;0.20603015075376885;0.5813953488372093;0.17391304347826086
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.04395604395604395;0.25;0.08040201005025126;0.13953488372093023;0.0
0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.1575091575091575;0.08333333333333333;0.20100502512562815;0.3023255813953488;0.17391304347826086
0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0989010989010989;0.25;0.11557788944723617;0.20930232558139533;0.13043478260869565
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.06227106227106227;0.16666666666666666;0.05527638190954774;0.2558139534883721;0.0
0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.07326007326007326;0.25;0.1206030150753769;0.32558139534883723;0.043478260869565216
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.054945054945054944;0.0;0.06532663316582915;0.09302325581395349;0.043478260869565216
0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.03663003663003663;0.16666666666666666;0.06532663316582915;0.13953488372093023;0.043478260869565216
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.12454212454212454;0.6666666666666666;0.135678391959799;0.3023255813953488;0.13043478260869565
0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.047619047619047616;0.25;0.10050251256281408;0.27906976744186046;0.17391304347826086
0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.2454212454212454;0.6666666666666666;0.29145728643216084;0.3023255813953488;0.2608695652173913
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.10622710622710622;0.5;0.09547738693467336;0.2558139534883721;0.0
0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.09157509157509157;0.16666666666666666;0.09547738693467336;0.09302325581395349;0.13043478260869565
1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.08424908424908426;0.16666666666666666;0.10552763819095477;0.09302325581395349;0.17391304347826086
0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.15018315018315018;0.16666666666666666;0.20100502512562815;0.23255813953488372;0.13043478260869565
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.15018315018315018;0.25;0.21105527638190957;0.2558139534883721;0.21739130434782608
0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5384615384615384;0.16666666666666666;0.6030150753768844;0.7674418604651163;0.8695652173913043
0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.09157509157509157;0.08333333333333333;0.1256281407035176;0.20930232558139533;0.13043478260869565
0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.06227106227106227;0.25;0.14070351758793972;0.4418604651162791;0.17391304347826086
0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.1282051282051282;0.41666666666666663;0.15075376884422112;0.18604651162790697;0.17391304347826086
0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.10622710622710622;0.25;0.23115577889447236;0.46511627906976744;0.21739130434782608
0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.02564102564102564;0.08333333333333333;0.015075376884422112;0.046511627906976744;0.0
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.040293040293040296;0.25;0.035175879396984924;0.046511627906976744;0.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.04395604395604395;0.16666666666666666;0.08040201005025126;0.32558139534883723;0.043478260869565216
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.03663003663003663;0.08333333333333333;0.05527638190954774;0.06976744186046512;0.13043478260869565
0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.16117216117216118;0.16666666666666666;0.18592964824120606;0.20930232558139533;0.13043478260869565
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.24175824175824176;0.16666666666666666;0.3065326633165829;0.46511627906976744;0.3913043478260869
0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.05860805860805861;0.16666666666666666;0.08040201005025126;0.13953488372093023;0.21739130434782608
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.010989010989010988;0.08333333333333333;0.035175879396984924;0.046511627906976744;0.08695652173913043
0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.07326007326007326;0.08333333333333333;0.10050251256281408;0.23255813953488372;0.08695652173913043
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.10989010989010989;0.75;0.19095477386934676;0.7674418604651163;0.5217391304347826
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.30036630036630035;0.08333333333333333;0.2964824120603015;0.23255813953488372;0.21739130434782608
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.05860805860805861;0.16666666666666666;0.08542713567839195;0.09302325581395349;0.0
1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.05128205128205128;0.08333333333333333;0.015075376884422112;0.046511627906976744;0.08695652173913043
0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.16666666666666666;0.0;0.046511627906976744;0.043478260869565216
0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.2857142857142857;0.5;0.3065326633165829;0.6046511627906976;0.43478260869565216
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.11721611721611722;0.16666666666666666;0.14070351758793972;0.3488372093023256;0.043478260869565216
0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.08424908424908426;0.3333333333333333;0.135678391959799;0.5348837209302325;0.21739130434782608
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.31868131868131866;0.08333333333333333;0.37185929648241206;0.6046511627906976;0.3913043478260869
0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.2857142857142857;0.16666666666666666;0.35678391959798994;0.46511627906976744;0.7391304347826086
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.09157509157509157;0.0;0.15577889447236182;0.18604651162790697;0.0
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.047619047619047616;0.16666666666666666;0.025125628140703515;0.06976744186046512;0.13043478260869565
0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.21978021978021978;0.3333333333333333;0.23115577889447236;0.41860465116279066;0.17391304347826086
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.17216117216117216;0.41666666666666663;0.271356783919598;0.6976744186046512;0.21739130434782608
0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.2893772893772894;0.16666666666666666;0.30150753768844224;0.16279069767441862;0.17391304347826086
0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.05860805860805861;0.41666666666666663;0.11557788944723617;0.6046511627906976;0.043478260869565216
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.04395604395604395;0.3333333333333333;0.05025125628140703;0.41860465116279066;0.0
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.08424908424908426;0.08333333333333333;0.11055276381909547;0.13953488372093023;0.0
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.014652014652014652;0.0;0.03015075376884422;0.09302325581395349;0.08695652173913043
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.040293040293040296;0.25;0.08040201005025126;0.16279069767441862;0.0
0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.06227106227106227;0.25;0.06030150753768844;0.09302325581395349;0.0
0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.27106227106227104;0.08333333333333333;0.2763819095477387;0.023255813953488372;0.08695652173913043
1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.2857142857142857;0.5833333333333333;0.4371859296482412;0.627906976744186;0.6086956521739131
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.1391941391941392;0.3333333333333333;0.16582914572864324;0.5581395348837209;0.13043478260869565
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.06593406593406594;0.3333333333333333;0.1306532663316583;0.32558139534883723;0.34782608695652173
0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.010989010989010988;0.08333333333333333;0.0;0.11627906976744186;0.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0879120879120879;0.16666666666666666;0.16080402010050251;0.23255813953488372;0.13043478260869565
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.10989010989010989;0.16666666666666666;0.10552763819095477;0.16279069767441862;0.13043478260869565
0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.11355311355311355;0.3333333333333333;0.20100502512562815;0.5348837209302325;0.08695652173913043
1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.06593406593406594;0.6666666666666666;0.17587939698492464;0.5813953488372093;0.043478260869565216
0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.47985347985347987;0.41666666666666663;0.5125628140703518;0.8837209302325582;0.9130434782608695
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.010989010989010988;0.0;0.05025125628140703;0.06976744186046512;0.0
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.09157509157509157;0.5;0.17587939698492464;0.5348837209302325;0.08695652173913043
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.16117216117216118;0.3333333333333333;0.22613065326633167;0.8604651162790697;0.0
0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.23443223443223443;0.25;0.2814070351758794;0.3488372093023256;0.0
0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.021978021978021976;0.0;0.035175879396984924;0.11627906976744186;0.043478260869565216
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.23809523809523808;0.3333333333333333;0.29145728643216084;0.37209302325581395;0.0
0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.10256410256410256;0.5;0.20603015075376885;0.5116279069767442;0.13043478260869565
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.018315018315018316;0.0;0.025125628140703515;0.046511627906976744;0.0
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.15018315018315018;0.08333333333333333;0.2613065326633166;0.5813953488372093;0.08695652173913043
1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.08058608058608059;0.16666666666666666;0.14070351758793972;0.41860465116279066;0.21739130434782608
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.19413919413919414;0.41666666666666663;0.2814070351758794;0.3023255813953488;0.17391304347826086
0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.10989010989010989;0.0;0.21105527638190957;0.5581395348837209;0.13043478260869565
0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.05128205128205128;0.08333333333333333;0.06532663316582915;0.13953488372093023;0.043478260869565216
0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.18681318681318682;0.25;0.18090452261306533;0.3953488372093023;0.30434782608695654
0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.05860805860805861;0.08333333333333333;0.07537688442211055;0.06976744186046512;0.043478260869565216
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.21245421245421245;0.3333333333333333;0.3417085427135679;0.8372093023255813;0.6521739130434783
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.10622710622710622;0.3333333333333333;0.17085427135678394;0.41860465116279066;0.43478260869565216
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.054945054945054944;0.0;0.035175879396984924;0.13953488372093023;0.0
0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.08424908424908426;0.25;0.14070351758793972;0.3023255813953488;0.043478260869565216
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.1575091575091575;0.25;0.17085427135678394;0.5116279069767442;0.21739130434782608
0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.48717948717948717;0.3333333333333333;0.5979899497487436;0.37209302325581395;0.21739130434782608
0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.24175824175824176;0.25;0.3065326633165829;0.18604651162790697;0.17391304347826086
0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.05128205128205128;0.08333333333333333;0.05527638190954774;0.16279069767441862;0.08695652173913043
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.15018315018315018;0.5;0.24120603015075376;0.3953488372093023;0.08695652173913043
0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.21245421245421245;0.5833333333333333;0.3065326633165829;0.46511627906976744;0.08695652173913043
0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.27472527472527475;0.0;0.26633165829145733;0.11627906976744186;0.0
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.2087912087912088;0.16666666666666666;0.3065326633165829;0.3953488372093023;0.13043478260869565
0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.16117216117216118;0.0;0.20603015075376885;0.046511627906976744;0.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.25274725274725274;0.5;0.4924623115577889;0.8372093023255813;0.08695652173913043
0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.10256410256410256;0.3333333333333333;0.16080402010050251;0.4418604651162791;0.0
0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.05128205128205128;0.0;0.09045226130653267;0.23255813953488372;0.13043478260869565
0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.6666666666666666;0.16666666666666666;0.6231155778894472;0.27906976744186046;0.17391304347826086
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.3333333333333333;0.6666666666666666;0.407035175879397;0.46511627906976744;0.21739130434782608
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.047619047619047616;0.0;0.010050251256281407;0.06976744186046512;0.0
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.05860805860805861;0.08333333333333333;0.1256281407035176;0.23255813953488372;0.043478260869565216
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.07326007326007326;0.25;0.08542713567839195;0.09302325581395349;0.08695652173913043
0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.03296703296703297;0.0;0.035175879396984924;0.06976744186046512;0.043478260869565216
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.08424908424908426;0.16666666666666666;0.18090452261306533;0.27906976744186046;0.043478260869565216
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.047619047619047616;0.41666666666666663;0.1306532663316583;0.41860465116279066;0.34782608695652173
0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.06593406593406594;0.25;0.08542713567839195;0.13953488372093023;0.21739130434782608
0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.09523809523809523;0.08333333333333333;0.135678391959799;0.4883720930232558;0.08695652173913043
0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0879120879120879;0.0;0.07035175879396985;0.046511627906976744;0.0
0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.06593406593406594;0.16666666666666666;0.06532663316582915;0.11627906976744186;0.043478260869565216
0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.021978021978021976;0.08333333333333333;0.08040201005025126;0.32558139534883723;0.0
0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.22344322344322345;0.5833333333333333;0.30150753768844224;0.6511627906976745;0.2608695652173913
0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.12087912087912088;0.25;0.135678391959799;0.3023255813953488;0.08695652173913043
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.24175824175824176;0.16666666666666666;0.271356783919598;0.3488372093023256;0.13043478260869565
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.10989010989010989;0.16666666666666666;0.15075376884422112;0.09302325581395349;0.30434782608695654
0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.10256410256410256;0.16666666666666666;0.15577889447236182;0.23255813953488372;0.0
1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.3076923076923077;0.6666666666666666;0.44221105527638194;0.41860465116279066;0.17391304347826086
1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.1282051282051282;0.16666666666666666;0.15075376884422112;0.023255813953488372;0.043478260869565216
0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.040293040293040296;0.0;0.07035175879396985;0.11627906976744186;0.0
0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.13186813186813187;0.0;0.18592964824120606;0.046511627906976744;0.0
1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.13553113553113552;0.0;0.17085427135678394;0.13953488372093023;0.043478260869565216
1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.2087912087912088;0.08333333333333333;0.24623115577889448;0.20930232558139533;0.08695652173913043
0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.304029304029304;0.16666666666666666;0.31658291457286436;0.23255813953488372;0.13043478260869565
0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.06593406593406594;0.0;0.10050251256281408;0.11627906976744186;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10256410256410256;0.16666666666666666;0.09547738693467336;0.09302325581395349;0.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.4139194139194139;0.16666666666666666;0.6130653266331658;0.5348837209302325;0.6086956521739131
0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.23809523809523808;0.08333333333333333;0.2814070351758794;0.13953488372093023;0.34782608695652173
0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.1758241758241758;0.08333333333333333;0.17085427135678394;0.13953488372093023;0.043478260869565216
0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.15384615384615385;0.16666666666666666;0.22110552763819097;0.20930232558139533;0.08695652173913043
1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.12087912087912088;0.08333333333333333;0.14070351758793972;0.09302325581395349;0.043478260869565216
0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.21245421245421245;0.08333333333333333;0.271356783919598;0.23255813953488372;0.043478260869565216
