TX_RESP_Q042_B;TX_RESP_Q043_A;TX_RESP_Q004_H;TX_RESP_Q019_F;TX_RESP_Q042_C;TX_RESP_Q018_B;TX_RESP_Q004_F;TX_RESP_Q004_E;TX_RESP_Q013_C;TX_RESP_Q041_B;TX_RESP_Q004_C;TX_RESP_Q036_C;TX_RESP_Q013_B;TX_RESP_Q019_D;TX_RESP_Q041_C;TX_RESP_Q004_B;TX_RESP_Q040_C;TX_RESP_Q014_C;TX_RESP_Q060_A;NU_COMP_ALUNO;TX_RESP_Q043_B;TX_RESP_Q055_B;TX_RESP_Q015_B;TX_RESP_Q019_B;TX_RESP_Q051_B;TX_RESP_Q060_C;TX_RESP_Q035_B;TX_RESP_Q023_F;TX_RESP_Q045_D;TX_RESP_Q023_C;NU_EQUIP_IMPRESSORA;TX_RESP_Q018_C;NU_FUNCIONARIOS;TX_RESP_Q023_E;TX_RESP_Q024_B;TX_RESP_Q016_F;TX_RESP_Q017_B;TX_RESP_Q059_B;TX_RESP_Q019_E;TX_RESP_Q056_C
0.09090909090909091;0.17322834645669294;0.1935483870967742;0.011904761904761904;0.29411764705882354;0.12941176470588234;0.13953488372093023;0.125;0.018867924528301886;0.11347517730496454;0.047619047619047616;0.05035971223021583;0.023809523809523808;0.05681818181818182;0.18604651162790697;0.07142857142857142;0.05263157894736842;0.0223463687150838;0.11764705882352941;0.09473684210526316;0.05737704918032787;0.06993006993006994;0.1;0.12213740458015268;0.023474178403755867;0.0319634703196347;0.0821917808219178;0.023255813953488372;0.012658227848101266;0.11538461538461538;0.3333333333333333;0.15789473684210525;0.02690582959641255;0.011235955056179775;0.11764705882352941;0.05102040816326531;0.11627906976744186;0.028735632183908046;0.009708737864077669;0.043478260869565216
0.5636363636363636;0.8188976377952756;0.4193548387096774;0.17857142857142855;0.6470588235294118;0.5411764705882353;0.4418604651162791;0.5;0.05660377358490566;0.5106382978723404;0.36996336996337;0.23741007194244607;0.15079365079365079;0.4431818181818182;0.7674418604651163;0.07142857142857142;0.08771929824561403;0.3463687150837989;0.23529411764705882;0.10526315789473684;0.37500000000000006;0.34265734265734266;0.2777777777777778;0.6946564885496183;0.1596244131455399;0.4337899543378995;0.6917808219178082;0.11627906976744186;0.012658227848101266;0.5;0.16666666666666666;0.3684210526315789;0.35874439461883406;0.11235955056179775;0.5411764705882353;0.8571428571428571;0.41860465116279066;0.12068965517241378;0.10194174757281553;0.21739130434782608
0.14545454545454545;0.20472440944881892;0.16129032258064516;0.0;0.058823529411764705;0.11764705882352941;0.09302325581395349;0.1388888888888889;0.018867924528301886;0.1276595744680851;0.06593406593406594;0.03597122302158273;0.01984126984126984;0.1590909090909091;0.11627906976744186;0.14285714285714285;0.017543859649122806;0.03910614525139665;0.0748663101604278;0.5368421052631579;0.09631147540983606;0.06293706293706294;0.08888888888888889;0.17557251908396945;0.03286384976525822;0.0867579908675799;0.1917808219178082;0.0;0.012658227848101266;0.14102564102564102;0.16666666666666666;0.21052631578947367;0.07623318385650223;0.016853932584269662;0.21176470588235294;0.2551020408163265;0.06976744186046512;0.034482758620689655;0.014563106796116504;0.043478260869565216
0.19999999999999998;0.28346456692913385;0.29032258064516125;0.10714285714285714;0.1764705882352941;0.23529411764705882;0.23255813953488372;0.18055555555555555;0.07547169811320754;0.1843971631205674;0.14285714285714285;0.16546762589928057;0.12301587301587301;0.13636363636363635;0.3023255813953488;0.0;0.05263157894736842;0.0782122905027933;0.1229946524064171;0.19999999999999998;0.1721311475409836;0.16083916083916083;0.13333333333333333;0.2595419847328244;0.018779342723004695;0.1643835616438356;0.273972602739726;0.046511627906976744;0.0379746835443038;0.358974358974359;0.0;0.15789473684210525;0.044843049327354265;0.033707865168539325;0.3;0.22448979591836735;0.3023255813953488;0.017241379310344827;0.08737864077669902;0.13043478260869565
0.21818181818181817;0.2204724409448819;0.1935483870967742;0.03571428571428571;0.058823529411764705;0.18823529411764706;0.0;0.2222222222222222;0.018867924528301886;0.19148936170212766;0.08424908424908426;0.06474820143884892;0.03968253968253968;0.19318181818181818;0.11627906976744186;0.14285714285714285;0.05263157894736842;0.09497206703910614;0.1229946524064171;0.34736842105263155;0.12090163934426229;0.11888111888111888;0.15555555555555556;0.16793893129770993;0.03286384976525822;0.1050228310502283;0.14383561643835616;0.0;0.02531645569620253;0.15384615384615385;0.0;0.3157894736842105;0.13004484304932734;0.033707865168539325;0.2;0.16326530612244897;0.06976744186046512;0.040229885057471264;0.05339805825242718;0.08695652173913043
0.12727272727272726;0.19685039370078738;0.0;0.05952380952380952;0.1764705882352941;0.10588235294117647;0.23255813953488372;0.41666666666666663;0.1509433962264151;0.2907801418439716;0.11721611721611722;0.14388489208633093;0.16269841269841268;0.23863636363636365;0.4418604651162791;0.07142857142857142;0.17543859649122806;0.2737430167597765;0.053475935828877004;0.09473684210526316;0.20081967213114754;0.1888111888111888;0.11111111111111112;0.2213740458015267;0.07511737089201878;0.2831050228310502;0.15753424657534246;0.023255813953488372;0.012658227848101266;0.24358974358974358;0.0;0.15789473684210525;0.11210762331838565;0.16853932584269662;0.11176470588235293;0.19387755102040816;0.13953488372093023;0.13218390804597702;0.10194174757281553;0.2608695652173913
0.2545454545454545;0.2125984251968504;0.3225806451612903;0.011904761904761904;0.1764705882352941;0.29411764705882354;0.27906976744186046;0.2638888888888889;0.03773584905660377;0.24113475177304963;0.08058608058608059;0.07913669064748202;0.051587301587301584;0.125;0.5116279069767442;0.0;0.03508771929824561;0.10614525139664804;0.1497326203208556;0.3157894736842105;0.17418032786885246;0.1888111888111888;0.18888888888888888;0.36641221374045796;0.15023474178403756;0.0593607305936073;0.26712328767123283;0.046511627906976744;0.012658227848101266;0.16666666666666666;0.0;0.10526315789473684;0.1434977578475336;0.08426966292134831;0.18823529411764706;0.10204081632653061;0.23255813953488372;0.14942528735632182;0.06310679611650485;0.17391304347826086
0.3090909090909091;0.25984251968503935;0.3548387096774194;0.07142857142857142;0.4117647058823529;0.38823529411764707;0.3953488372093023;0.3611111111111111;0.05660377358490566;0.3404255319148936;0.0989010989010989;0.22302158273381295;0.19047619047619047;0.29545454545454547;0.4883720930232558;0.0;0.12280701754385964;0.31843575418994413;0.0962566844919786;0.21052631578947367;0.28073770491803285;0.27972027972027974;0.2555555555555556;0.43511450381679384;0.03286384976525822;0.2602739726027397;0.3356164383561644;0.13953488372093023;0.0;0.23076923076923075;0.0;0.21052631578947367;0.18385650224215244;0.14606741573033707;0.2588235294117647;0.28571428571428564;0.3023255813953488;0.25287356321839083;0.1553398058252427;0.13043478260869565
0.14545454545454545;0.12598425196850394;0.29032258064516125;0.011904761904761904;0.5882352941176471;0.16470588235294117;0.13953488372093023;0.16666666666666666;0.018867924528301886;0.16312056737588654;0.029304029304029304;0.02877697841726619;0.07142857142857142;0.13636363636363635;0.3023255813953488;0.0;0.07017543859649122;0.0893854748603352;0.058823529411764705;0.12631578947368421;0.09221311475409835;0.0979020979020979;0.14444444444444446;0.12213740458015268;0.009389671361502348;0.0730593607305936;0.1095890410958904;0.023255813953488372;0.02531645569620253;0.10256410256410256;0.0;0.10526315789473684;0.06278026905829596;0.033707865168539325;0.1411764705882353;0.12244897959183673;0.13953488372093023;0.017241379310344827;0.058252427184466014;0.2608695652173913
0.03636363636363636;0.047244094488188976;0.03225806451612903;0.0;0.058823529411764705;0.03529411764705882;0.0;0.1111111111111111;0.018867924528301886;0.06382978723404256;0.018315018315018316;0.02158273381294964;0.031746031746031744;0.022727272727272728;0.023255813953488372;0.07142857142857142;0.017543859649122806;0.0446927374301676;0.0053475935828877;0.0;0.034836065573770496;0.02097902097902098;0.022222222222222223;0.06106870229007634;0.018779342723004695;0.0319634703196347;0.0273972602739726;0.0;0.02531645569620253;0.05128205128205128;0.0;0.0;0.040358744394618826;0.016853932584269662;0.041176470588235294;0.02040816326530612;0.046511627906976744;0.040229885057471264;0.014563106796116504;0.043478260869565216
