IN_AUDITORIO;IN_PATIO_COBERTO;NU_EQUIP_IMPRESSORA;NU_EQUIP_MULTIMIDIA;IN_EJA;IN_COMUM_EJA_MEDIO;TX_RESP_Q004_C;TX_RESP_Q004_F;TX_RESP_Q004_G;TX_RESP_Q004_H;TX_RESP_Q013_C;TX_RESP_Q018_B;TX_RESP_Q019_F;TX_RESP_Q023_F;TX_RESP_Q041_C;TX_RESP_Q042_B;TX_RESP_Q042_C
0.0;1.0;0.0;0.0;1.0;1.0;0.014652014652014652;0.16279069767441862;0.125;0.12903225806451613;0.018867924528301886;0.058823529411764705;0.023809523809523808;0.0;0.13953488372093023;0.07272727272727272;0.23529411764705882
0.0;1.0;0.0;0.0;0.0;0.0;0.13186813186813187;0.23255813953488372;0.3125;0.06451612903225806;0.11320754716981132;0.1411764705882353;0.03571428571428571;0.046511627906976744;0.11627906976744186;0.12727272727272726;0.1764705882352941
1.0;0.0;0.16666666666666666;0.3125;0.0;0.0;0.25274725274725274;0.046511627906976744;0.125;0.03225806451612903;0.1509433962264151;0.1764705882352941;0.20238095238095238;0.09302325581395349;0.13953488372093023;0.05454545454545454;0.0
0.0;1.0;0.16666666666666666;0.25;0.0;0.0;0.12087912087912088;0.18604651162790697;0.1875;0.12903225806451613;0.07547169811320754;0.15294117647058825;0.08333333333333333;0.0;0.3023255813953488;0.09090909090909091;0.11764705882352941
0.0;1.0;0.5;0.625;1.0;1.0;0.2783882783882784;0.16279069767441862;0.125;0.29032258064516125;0.09433962264150943;0.27058823529411763;0.17857142857142855;0.09302325581395349;0.13953488372093023;0.34545454545454546;0.11764705882352941
0.0;0.0;0.0;0.0;0.0;0.0;0.02564102564102564;0.023255813953488372;0.0625;0.03225806451612903;0.018867924528301886;0.08235294117647059;0.011904761904761904;0.0;0.0;0.03636363636363636;0.1764705882352941
1.0;0.0;0.5;0.125;1.0;1.0;0.21611721611721613;0.06976744186046512;0.0;0.1935483870967742;0.1509433962264151;0.1764705882352941;0.09523809523809523;0.09302325581395349;0.09302325581395349;0.10909090909090909;0.23529411764705882
0.0;1.0;0.0;0.0;1.0;1.0;0.08058608058608059;0.0;0.1875;0.0967741935483871;0.018867924528301886;0.15294117647058825;0.047619047619047616;0.023255813953488372;0.06976744186046512;0.07272727272727272;0.1764705882352941
0.0;1.0;0.16666666666666666;0.3125;0.0;0.0;0.09523809523809523;0.09302325581395349;0.0;0.22580645161290322;0.11320754716981132;0.23529411764705882;0.03571428571428571;0.046511627906976744;0.06976744186046512;0.09090909090909091;0.058823529411764705
0.0;1.0;0.16666666666666666;0.125;1.0;1.0;0.10989010989010989;0.023255813953488372;0.0;0.22580645161290322;0.018867924528301886;0.09411764705882353;0.047619047619047616;0.0;0.09302325581395349;0.03636363636363636;0.1764705882352941
0.0;1.0;0.5;0.125;1.0;1.0;0.2271062271062271;0.16279069767441862;0.0625;0.29032258064516125;0.1320754716981132;0.3411764705882353;0.07142857142857142;0.11627906976744186;0.32558139534883723;0.19999999999999998;0.4117647058823529
0.0;0.0;0.0;0.0;1.0;1.0;0.10622710622710622;0.11627906976744186;0.1875;0.1935483870967742;0.03773584905660377;0.21176470588235294;0.05952380952380952;0.046511627906976744;0.2558139534883721;0.3818181818181818;0.1764705882352941
0.0;1.0;0.0;0.1875;1.0;1.0;0.16483516483516483;0.046511627906976744;0.25;0.29032258064516125;0.07547169811320754;0.3411764705882353;0.047619047619047616;0.046511627906976744;0.23255813953488372;0.21818181818181817;0.23529411764705882
0.0;1.0;0.3333333333333333;0.25;0.0;0.0;0.1391941391941392;0.046511627906976744;0.125;0.06451612903225806;0.05660377358490566;0.03529411764705882;0.11904761904761904;0.13953488372093023;0.13953488372093023;0.09090909090909091;0.0
0.0;1.0;0.3333333333333333;0.125;1.0;1.0;0.09157509157509157;0.09302325581395349;0.125;0.1935483870967742;0.1320754716981132;0.16470588235294117;0.14285714285714285;0.09302325581395349;0.37209302325581395;0.10909090909090909;0.23529411764705882
0.0;1.0;0.16666666666666666;0.0625;1.0;1.0;0.5787545787545788;0.20930232558139533;0.1875;0.4838709677419355;0.22641509433962265;0.4235294117647059;0.19047619047619047;0.16279069767441862;0.3023255813953488;0.39999999999999997;0.6470588235294118
1.0;1.0;0.0;0.1875;1.0;1.0;0.06593406593406594;0.09302325581395349;0.25;0.1935483870967742;0.018867924528301886;0.2;0.011904761904761904;0.046511627906976744;0.16279069767441862;0.19999999999999998;0.29411764705882354
1.0;1.0;0.8333333333333333;0.5625;0.0;0.0;1.0;0.11627906976744186;0.125;0.03225806451612903;1.0;0.38823529411764707;0.6785714285714285;1.0;0.3488372093023256;0.2909090909090909;0.29411764705882354
0.0;0.0;0.6666666666666666;0.125;0.0;0.0;0.1391941391941392;0.13953488372093023;0.0625;0.0;0.07547169811320754;0.11764705882352941;0.08333333333333333;0.046511627906976744;0.18604651162790697;0.09090909090909091;0.11764705882352941
0.0;0.0;0.3333333333333333;0.0625;0.0;0.0;0.040293040293040296;0.3488372093023256;0.125;0.45161290322580644;0.1320754716981132;0.27058823529411763;0.011904761904761904;0.023255813953488372;0.2558139534883721;0.2545454545454545;0.5294117647058824
1.0;1.0;0.0;0.0;1.0;1.0;0.07692307692307693;0.13953488372093023;0.25;0.3225806451612903;0.07547169811320754;0.1411764705882353;0.011904761904761904;0.046511627906976744;0.27906976744186046;0.21818181818181817;0.4117647058823529
0.0;1.0;0.3333333333333333;0.125;0.0;0.0;0.040293040293040296;0.18604651162790697;0.125;0.6451612903225806;0.11320754716981132;0.38823529411764707;0.05952380952380952;0.023255813953488372;0.27906976744186046;0.21818181818181817;0.5882352941176471
0.0;1.0;0.16666666666666666;0.0;1.0;1.0;0.018315018315018316;0.09302325581395349;0.1875;0.29032258064516125;0.07547169811320754;0.1764705882352941;0.011904761904761904;0.023255813953488372;0.18604651162790697;0.19999999999999998;0.3529411764705882
0.0;1.0;0.16666666666666666;0.0625;0.0;0.0;0.12087912087912088;0.09302325581395349;0.0;0.0;0.07547169811320754;0.16470588235294117;0.047619047619047616;0.046511627906976744;0.18604651162790697;0.03636363636363636;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.029304029304029304;0.046511627906976744;0.125;0.1935483870967742;0.07547169811320754;0.07058823529411765;0.023809523809523808;0.023255813953488372;0.09302325581395349;0.07272727272727272;0.11764705882352941
0.0;0.0;0.16666666666666666;0.0625;1.0;0.0;0.021978021978021976;0.20930232558139533;0.4375;0.3548387096774194;0.11320754716981132;0.15294117647058825;0.047619047619047616;0.023255813953488372;0.2558139534883721;0.18181818181818182;0.47058823529411764
0.0;1.0;0.16666666666666666;0.0;1.0;1.0;0.1391941391941392;0.06976744186046512;0.25;0.06451612903225806;0.3018867924528302;0.27058823529411763;0.10714285714285714;0.16279069767441862;0.23255813953488372;0.19999999999999998;0.058823529411764705
0.0;1.0;0.16666666666666666;0.125;1.0;0.0;0.03296703296703297;0.09302325581395349;0.0625;0.03225806451612903;0.07547169811320754;0.047058823529411764;0.011904761904761904;0.023255813953488372;0.06976744186046512;0.01818181818181818;0.058823529411764705
0.0;1.0;0.0;0.0;0.0;0.0;0.18681318681318682;0.3023255813953488;0.25;0.45161290322580644;0.18867924528301885;0.3176470588235294;0.05952380952380952;0.046511627906976744;0.37209302325581395;0.32727272727272727;0.47058823529411764
0.0;1.0;0.5;0.0625;1.0;1.0;0.047619047619047616;0.18604651162790697;0.0625;0.0967741935483871;0.16981132075471697;0.07058823529411765;0.047619047619047616;0.06976744186046512;0.23255813953488372;0.16363636363636364;0.058823529411764705
1.0;1.0;0.0;0.0;1.0;1.0;0.47985347985347987;0.06976744186046512;0.0;0.0;0.49056603773584906;0.2;0.34523809523809523;0.37209302325581395;0.16279069767441862;0.21818181818181817;0.058823529411764705
1.0;1.0;0.0;0.0;0.0;0.0;0.15018315018315018;0.32558139534883723;0.5625;0.6774193548387096;0.1320754716981132;0.43529411764705883;0.03571428571428571;0.09302325581395349;0.5813953488372093;0.6;0.5882352941176471
0.0;1.0;0.0;0.0;0.0;0.0;0.04395604395604395;0.09302325581395349;0.375;0.3548387096774194;0.07547169811320754;0.18823529411764706;0.011904761904761904;0.023255813953488372;0.13953488372093023;0.09090909090909091;0.5294117647058824
1.0;1.0;0.3333333333333333;0.1875;0.0;0.0;0.1575091575091575;0.27906976744186046;0.25;0.29032258064516125;0.11320754716981132;0.23529411764705882;0.07142857142857142;0.046511627906976744;0.3023255813953488;0.3818181818181818;0.1764705882352941
0.0;1.0;0.5;0.0625;1.0;1.0;0.0989010989010989;0.23255813953488372;0.0;0.12903225806451613;0.11320754716981132;0.12941176470588234;0.0;0.0;0.20930232558139533;0.21818181818181817;0.058823529411764705
0.0;1.0;0.16666666666666666;0.0625;1.0;1.0;0.06227106227106227;0.18604651162790697;0.0625;0.0;0.03773584905660377;0.09411764705882353;0.03571428571428571;0.046511627906976744;0.2558139534883721;0.07272727272727272;0.058823529411764705
1.0;1.0;0.3333333333333333;0.125;0.0;0.0;0.07326007326007326;0.16279069767441862;0.125;0.16129032258064516;0.09433962264150943;0.1764705882352941;0.011904761904761904;0.046511627906976744;0.32558139534883723;0.19999999999999998;0.1764705882352941
0.0;1.0;0.16666666666666666;0.125;0.0;0.0;0.054945054945054944;0.046511627906976744;0.0625;0.0;0.05660377358490566;0.08235294117647059;0.011904761904761904;0.046511627906976744;0.09302325581395349;0.05454545454545454;0.058823529411764705
0.0;0.0;0.16666666666666666;0.125;0.0;0.0;0.03663003663003663;0.09302325581395349;0.0;0.12903225806451613;0.03773584905660377;0.16470588235294117;0.023809523809523808;0.046511627906976744;0.13953488372093023;0.14545454545454545;0.11764705882352941
0.0;1.0;0.16666666666666666;0.0625;1.0;1.0;0.12454212454212454;0.11627906976744186;0.25;0.6774193548387096;0.03773584905660377;0.44705882352941173;0.011904761904761904;0.0;0.3023255813953488;0.34545454545454546;0.6470588235294118
0.0;1.0;0.16666666666666666;0.125;0.0;0.0;0.047619047619047616;0.23255813953488372;0.1875;0.5806451612903225;0.018867924528301886;0.27058823529411763;0.011904761904761904;0.0;0.27906976744186046;0.23636363636363636;0.5882352941176471
1.0;1.0;0.0;0.25;0.0;0.0;0.2454212454212454;0.16279069767441862;0.3125;0.12903225806451613;0.16981132075471697;0.3058823529411765;0.047619047619047616;0.16279069767441862;0.3023255813953488;0.3818181818181818;0.11764705882352941
0.0;1.0;0.3333333333333333;0.25;0.0;0.0;0.10622710622710622;0.046511627906976744;0.125;0.0;0.2641509433962264;0.08235294117647059;0.11904761904761904;0.20930232558139533;0.2558139534883721;0.07272727272727272;0.0
1.0;1.0;0.3333333333333333;0.125;1.0;1.0;0.09157509157509157;0.046511627906976744;0.1875;0.06451612903225806;0.11320754716981132;0.16470588235294117;0.0;0.046511627906976744;0.09302325581395349;0.18181818181818182;0.058823529411764705
0.0;0.0;0.0;0.0;0.0;0.0;0.08424908424908426;0.13953488372093023;0.0625;0.0;0.2830188679245283;0.12941176470588234;0.10714285714285714;0.09302325581395349;0.09302325581395349;0.09090909090909091;0.0
0.0;1.0;0.16666666666666666;0.0625;0.0;0.0;0.15018315018315018;0.16279069767441862;0.3125;0.3870967741935484;0.16981132075471697;0.22352941176470587;0.047619047619047616;0.20930232558139533;0.23255813953488372;0.2545454545454545;0.23529411764705882
0.0;1.0;0.16666666666666666;0.125;0.0;0.0;0.15018315018315018;0.32558139534883723;0.125;0.29032258064516125;0.20754716981132074;0.27058823529411763;0.09523809523809523;0.23255813953488372;0.2558139534883721;0.2909090909090909;0.4117647058823529
0.0;1.0;0.0;0.0;1.0;1.0;0.5384615384615384;0.32558139534883723;0.625;0.22580645161290322;0.5283018867924528;0.32941176470588235;0.46428571428571425;0.4883720930232558;0.7674418604651163;0.39999999999999997;0.5294117647058824
0.0;1.0;0.0;0.0;0.0;0.0;0.09157509157509157;0.20930232558139533;0.4375;0.25806451612903225;0.11320754716981132;0.36470588235294116;0.08333333333333333;0.13953488372093023;0.20930232558139533;0.2727272727272727;0.29411764705882354
0.0;1.0;0.0;0.125;1.0;1.0;0.06227106227106227;0.3023255813953488;0.1875;0.3225806451612903;0.05660377358490566;0.1764705882352941;0.0;0.023255813953488372;0.4418604651162791;0.23636363636363636;0.23529411764705882
0.0;1.0;0.0;0.0;0.0;0.0;0.1282051282051282;0.16279069767441862;0.0;0.0967741935483871;0.1320754716981132;0.09411764705882353;0.03571428571428571;0.09302325581395349;0.18604651162790697;0.12727272727272726;0.11764705882352941
0.0;1.0;0.6666666666666666;0.3125;0.0;0.0;0.10622710622710622;0.27906976744186046;0.625;0.45161290322580644;0.1320754716981132;0.32941176470588235;0.11904761904761904;0.09302325581395349;0.46511627906976744;0.4727272727272727;0.4117647058823529
0.0;1.0;0.0;0.0625;1.0;1.0;0.02564102564102564;0.0;0.25;0.0;0.018867924528301886;0.058823529411764705;0.0;0.0;0.046511627906976744;0.03636363636363636;0.0
0.0;1.0;0.16666666666666666;0.0;0.0;0.0;0.040293040293040296;0.06976744186046512;0.0625;0.22580645161290322;0.05660377358490566;0.10588235294117647;0.023809523809523808;0.0;0.046511627906976744;0.09090909090909091;0.23529411764705882
0.0;1.0;0.16666666666666666;0.0625;0.0;0.0;0.04395604395604395;0.16279069767441862;0.3125;0.16129032258064516;0.05660377358490566;0.1764705882352941;0.011904761904761904;0.046511627906976744;0.32558139534883723;0.2545454545454545;0.23529411764705882
0.0;1.0;0.16666666666666666;0.1875;0.0;0.0;0.03663003663003663;0.046511627906976744;0.0625;0.0;0.018867924528301886;0.09411764705882353;0.0;0.0;0.06976744186046512;0.03636363636363636;0.0
1.0;1.0;0.16666666666666666;0.0625;0.0;0.0;0.16117216117216118;0.3023255813953488;0.25;0.22580645161290322;0.16981132075471697;0.2823529411764706;0.09523809523809523;0.023255813953488372;0.20930232558139533;0.34545454545454546;0.0
0.0;0.0;0.3333333333333333;0.1875;0.0;0.0;0.24175824175824176;0.27906976744186046;0.3125;0.4193548387096774;0.18867924528301885;0.36470588235294116;0.07142857142857142;0.16279069767441862;0.46511627906976744;0.43636363636363634;0.23529411764705882
1.0;1.0;0.0;0.1875;1.0;1.0;0.05860805860805861;0.09302325581395349;0.125;0.16129032258064516;0.05660377358490566;0.27058823529411763;0.0;0.0;0.13953488372093023;0.12727272727272726;0.3529411764705882
0.0;1.0;0.3333333333333333;0.125;0.0;0.0;0.010989010989010988;0.023255813953488372;0.125;0.06451612903225806;0.018867924528301886;0.058823529411764705;0.011904761904761904;0.046511627906976744;0.046511627906976744;0.12727272727272726;0.058823529411764705
0.0;1.0;0.16666666666666666;0.0625;0.0;0.0;0.07326007326007326;0.16279069767441862;0.25;0.0;0.1509433962264151;0.058823529411764705;0.08333333333333333;0.13953488372093023;0.23255813953488372;0.14545454545454545;0.0
0.0;1.0;0.16666666666666666;0.0625;1.0;1.0;0.10989010989010989;0.3023255813953488;0.8125;0.5483870967741935;0.1509433962264151;0.43529411764705883;0.047619047619047616;0.046511627906976744;0.7674418604651163;0.43636363636363634;0.47058823529411764
0.0;0.0;0.16666666666666666;0.1875;0.0;0.0;0.30036630036630035;0.09302325581395349;0.25;0.16129032258064516;0.3018867924528302;0.22352941176470587;0.11904761904761904;0.27906976744186046;0.23255813953488372;0.2727272727272727;0.0
0.0;1.0;0.16666666666666666;0.0625;1.0;0.0;0.05860805860805861;0.06976744186046512;0.0625;0.0;0.07547169811320754;0.07058823529411765;0.03571428571428571;0.046511627906976744;0.09302325581395349;0.09090909090909091;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.05128205128205128;0.06976744186046512;0.0625;0.0;0.03773584905660377;0.058823529411764705;0.023809523809523808;0.023255813953488372;0.046511627906976744;0.07272727272727272;0.058823529411764705
1.0;0.0;0.16666666666666666;0.0;1.0;1.0;0.0;0.13953488372093023;0.125;0.0967741935483871;0.0;0.07058823529411765;0.0;0.0;0.046511627906976744;0.07272727272727272;0.058823529411764705
0.0;0.0;0.16666666666666666;0.25;0.0;0.0;0.2857142857142857;0.3488372093023256;0.1875;0.5806451612903225;0.3962264150943396;0.5647058823529412;0.15476190476190477;0.20930232558139533;0.6046511627906976;0.5272727272727272;0.3529411764705882
0.0;1.0;0.0;0.3125;0.0;0.0;0.11721611721611722;0.23255813953488372;0.125;0.3548387096774194;0.03773584905660377;0.3764705882352941;0.0;0.0;0.3488372093023256;0.45454545454545453;0.1764705882352941
1.0;1.0;0.0;0.0625;1.0;1.0;0.08424908424908426;0.3488372093023256;0.5625;0.29032258064516125;0.1320754716981132;0.24705882352941178;0.05952380952380952;0.06976744186046512;0.5348837209302325;0.39999999999999997;0.23529411764705882
0.0;0.0;0.0;0.0;0.0;0.0;0.31868131868131866;0.37209302325581395;0.375;0.3548387096774194;0.4528301886792453;0.43529411764705883;0.13095238095238093;0.32558139534883723;0.6046511627906976;0.5454545454545454;0.3529411764705882
1.0;1.0;0.16666666666666666;0.1875;0.0;0.0;0.2857142857142857;0.3953488372093023;0.125;0.03225806451612903;0.4716981132075472;0.2;0.26190476190476186;0.3953488372093023;0.46511627906976744;0.32727272727272727;0.058823529411764705
0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.09157509157509157;0.11627906976744186;0.125;0.06451612903225806;0.1509433962264151;0.16470588235294117;0.03571428571428571;0.06976744186046512;0.18604651162790697;0.10909090909090909;0.058823529411764705
0.0;1.0;0.0;0.0;1.0;1.0;0.047619047619047616;0.06976744186046512;0.0625;0.0;0.03773584905660377;0.09411764705882353;0.0;0.023255813953488372;0.06976744186046512;0.12727272727272726;0.0
1.0;1.0;0.16666666666666666;0.25;1.0;1.0;0.21978021978021978;0.27906976744186046;0.3125;0.25806451612903225;0.24528301886792453;0.2823529411764706;0.09523809523809523;0.13953488372093023;0.41860465116279066;0.32727272727272727;0.3529411764705882
0.0;1.0;0.16666666666666666;0.0625;1.0;1.0;0.17216117216117216;0.37209302325581395;0.5;0.967741935483871;0.20754716981132074;0.6823529411764706;0.07142857142857142;0.06976744186046512;0.6976744186046512;0.5636363636363636;0.9411764705882353
1.0;1.0;0.16666666666666666;0.4375;0.0;0.0;0.2893772893772894;0.06976744186046512;0.0;0.0;0.32075471698113206;0.09411764705882353;0.08333333333333333;0.16279069767441862;0.16279069767441862;0.18181818181818182;0.0
0.0;1.0;0.16666666666666666;0.0625;1.0;1.0;0.05860805860805861;0.5116279069767442;0.25;0.4838709677419355;0.1509433962264151;0.23529411764705882;0.047619047619047616;0.046511627906976744;0.6046511627906976;0.45454545454545453;0.29411764705882354
0.0;1.0;0.6666666666666666;0.1875;0.0;0.0;0.04395604395604395;0.16279069767441862;0.3125;0.3225806451612903;0.03773584905660377;0.22352941176470587;0.03571428571428571;0.046511627906976744;0.41860465116279066;0.23636363636363636;0.5882352941176471
0.0;0.0;0.3333333333333333;0.25;0.0;0.0;0.08424908424908426;0.06976744186046512;0.125;0.03225806451612903;0.07547169811320754;0.10588235294117647;0.05952380952380952;0.13953488372093023;0.13953488372093023;0.09090909090909091;0.1764705882352941
0.0;1.0;0.16666666666666666;0.0625;0.0;0.0;0.014652014652014652;0.09302325581395349;0.0625;0.06451612903225806;0.018867924528301886;0.08235294117647059;0.0;0.0;0.09302325581395349;0.07272727272727272;0.0
0.0;1.0;0.16666666666666666;0.0625;1.0;1.0;0.040293040293040296;0.11627906976744186;0.0625;0.16129032258064516;0.03773584905660377;0.1411764705882353;0.023809523809523808;0.0;0.16279069767441862;0.18181818181818182;0.23529411764705882
0.0;1.0;0.0;0.0;0.0;0.0;0.06227106227106227;0.11627906976744186;0.125;0.0;0.03773584905660377;0.07058823529411765;0.0;0.023255813953488372;0.09302325581395349;0.14545454545454545;0.058823529411764705
1.0;1.0;0.3333333333333333;0.0625;0.0;0.0;0.27106227106227104;0.023255813953488372;0.0625;0.0;0.24528301886792453;0.11764705882352941;0.22619047619047616;0.3023255813953488;0.023255813953488372;0.03636363636363636;0.11764705882352941
1.0;1.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.4883720930232558;0.5;0.3870967741935484;0.2830188679245283;0.4588235294117647;0.11904761904761904;0.18604651162790697;0.627906976744186;0.5272727272727272;0.5882352941176471
0.0;1.0;0.0;0.125;0.0;0.0;0.1391941391941392;0.3023255813953488;0.1875;0.25806451612903225;0.1320754716981132;0.18823529411764706;0.023809523809523808;0.023255813953488372;0.5581395348837209;0.19999999999999998;0.1764705882352941
0.0;0.0;0.16666666666666666;0.0625;0.0;0.0;0.06593406593406594;0.20930232558139533;0.375;0.3225806451612903;0.05660377358490566;0.2;0.05952380952380952;0.046511627906976744;0.32558139534883723;0.21818181818181817;0.11764705882352941
0.0;0.0;0.3333333333333333;0.125;0.0;0.0;0.010989010989010988;0.046511627906976744;0.0;0.03225806451612903;0.0;0.023529411764705882;0.0;0.0;0.11627906976744186;0.03636363636363636;0.058823529411764705
0.0;1.0;0.6666666666666666;0.125;1.0;1.0;0.0879120879120879;0.32558139534883723;0.125;0.12903225806451613;0.03773584905660377;0.11764705882352941;0.011904761904761904;0.046511627906976744;0.23255813953488372;0.2909090909090909;0.1764705882352941
0.0;1.0;0.5;0.1875;1.0;1.0;0.10989010989010989;0.13953488372093023;0.0625;0.0;0.09433962264150943;0.12941176470588234;0.023809523809523808;0.06976744186046512;0.16279069767441862;0.07272727272727272;0.11764705882352941
1.0;1.0;0.3333333333333333;0.1875;0.0;0.0;0.11355311355311355;0.41860465116279066;0.5;0.6774193548387096;0.11320754716981132;0.32941176470588235;0.05952380952380952;0.09302325581395349;0.5348837209302325;0.2909090909090909;0.7647058823529411
0.0;1.0;0.3333333333333333;0.125;1.0;1.0;0.06593406593406594;0.37209302325581395;0.3125;0.7419354838709677;0.07547169811320754;0.3411764705882353;0.05952380952380952;0.046511627906976744;0.5813953488372093;0.6;0.6470588235294118
1.0;1.0;0.3333333333333333;0.0625;0.0;0.0;0.47985347985347987;0.4883720930232558;0.5;0.6129032258064516;0.49056603773584906;0.5411764705882353;0.26190476190476186;0.32558139534883723;0.8837209302325582;0.6363636363636364;0.7058823529411764
0.0;0.0;0.3333333333333333;0.0625;0.0;0.0;0.010989010989010988;0.09302325581395349;0.0625;0.0;0.0;0.07058823529411765;0.0;0.0;0.06976744186046512;0.0;0.0
0.0;1.0;0.0;0.125;0.0;0.0;0.09157509157509157;0.46511627906976744;0.0625;0.5483870967741935;0.07547169811320754;0.4588235294117647;0.011904761904761904;0.0;0.5348837209302325;0.3818181818181818;0.5882352941176471
0.0;1.0;0.16666666666666666;0.0625;1.0;1.0;0.16117216117216118;0.46511627906976744;0.625;0.6129032258064516;0.24528301886792453;0.44705882352941173;0.09523809523809523;0.16279069767441862;0.8604651162790697;0.7090909090909091;0.3529411764705882
1.0;1.0;0.3333333333333333;0.1875;0.0;0.0;0.23443223443223443;0.11627906976744186;0.25;0.22580645161290322;0.1320754716981132;0.2;0.047619047619047616;0.11627906976744186;0.3488372093023256;0.21818181818181817;0.1764705882352941
1.0;1.0;0.6666666666666666;0.0625;0.0;0.0;0.021978021978021976;0.09302325581395349;0.0;0.06451612903225806;0.0;0.047058823529411764;0.0;0.023255813953488372;0.11627906976744186;0.0;0.0
1.0;1.0;0.16666666666666666;0.125;1.0;1.0;0.23809523809523808;0.3953488372093023;0.375;0.22580645161290322;0.20754716981132074;0.29411764705882354;0.11904761904761904;0.09302325581395349;0.37209302325581395;0.45454545454545453;0.23529411764705882
1.0;1.0;0.0;0.0;1.0;1.0;0.10256410256410256;0.3023255813953488;0.75;0.16129032258064516;0.1509433962264151;0.23529411764705882;0.047619047619047616;0.13953488372093023;0.5116279069767442;0.2909090909090909;0.47058823529411764
0.0;0.0;0.3333333333333333;0.0625;0.0;0.0;0.018315018315018316;0.06976744186046512;0.0;0.03225806451612903;0.03773584905660377;0.03529411764705882;0.0;0.0;0.046511627906976744;0.05454545454545454;0.0
0.0;0.0;0.16666666666666666;0.125;0.0;0.0;0.15018315018315018;0.23255813953488372;0.125;0.5483870967741935;0.11320754716981132;0.4235294117647059;0.05952380952380952;0.13953488372093023;0.5813953488372093;0.4727272727272727;0.5294117647058824
0.0;1.0;0.16666666666666666;0.0625;1.0;1.0;0.08058608058608059;0.13953488372093023;0.3125;0.3225806451612903;0.018867924528301886;0.24705882352941178;0.09523809523809523;0.06976744186046512;0.41860465116279066;0.23636363636363636;0.23529411764705882
0.0;1.0;0.3333333333333333;0.1875;0.0;0.0;0.19413919413919414;0.09302325581395349;0.375;0.1935483870967742;0.03773584905660377;0.24705882352941178;0.08333333333333333;0.046511627906976744;0.3023255813953488;0.32727272727272727;0.23529411764705882
0.0;1.0;0.0;0.0625;1.0;1.0;0.10989010989010989;0.41860465116279066;0.1875;0.0967741935483871;0.018867924528301886;0.15294117647058825;0.03571428571428571;0.023255813953488372;0.5581395348837209;0.2727272727272727;0.11764705882352941
1.0;0.0;0.6666666666666666;0.25;0.0;0.0;0.05128205128205128;0.046511627906976744;0.125;0.06451612903225806;0.1320754716981132;0.07058823529411765;0.011904761904761904;0.046511627906976744;0.13953488372093023;0.07272727272727272;0.058823529411764705
0.0;1.0;0.16666666666666666;0.1875;0.0;0.0;0.18681318681318682;0.32558139534883723;0.375;0.3870967741935484;0.1509433962264151;0.29411764705882354;0.023809523809523808;0.09302325581395349;0.3953488372093023;0.41818181818181815;0.29411764705882354
0.0;1.0;0.16666666666666666;0.0625;0.0;0.0;0.05860805860805861;0.13953488372093023;0.0;0.06451612903225806;0.018867924528301886;0.10588235294117647;0.05952380952380952;0.06976744186046512;0.06976744186046512;0.09090909090909091;0.058823529411764705
0.0;1.0;0.16666666666666666;0.0625;0.0;0.0;0.21245421245421245;0.46511627906976744;0.625;0.8709677419354839;0.18867924528301885;0.6823529411764706;0.10714285714285714;0.16279069767441862;0.8372093023255813;0.509090909090909;0.7647058823529411
0.0;0.0;0.0;0.0;1.0;1.0;0.10622710622710622;0.46511627906976744;0.1875;0.16129032258064516;0.1320754716981132;0.2588235294117647;0.011904761904761904;0.046511627906976744;0.41860465116279066;0.32727272727272727;0.1764705882352941
0.0;1.0;1.0;0.5625;0.0;0.0;0.054945054945054944;0.023255813953488372;0.0625;0.03225806451612903;0.07547169811320754;0.047058823529411764;0.03571428571428571;0.023255813953488372;0.13953488372093023;0.0;0.0
0.0;1.0;0.0;0.0;1.0;1.0;0.08424908424908426;0.13953488372093023;0.125;0.3225806451612903;0.11320754716981132;0.23529411764705882;0.03571428571428571;0.023255813953488372;0.3023255813953488;0.18181818181818182;0.29411764705882354
0.0;1.0;0.0;0.1875;1.0;1.0;0.1575091575091575;0.4418604651162791;0.25;0.3225806451612903;0.05660377358490566;0.2823529411764706;0.03571428571428571;0.023255813953488372;0.5116279069767442;0.509090909090909;0.11764705882352941
1.0;1.0;0.5;0.1875;0.0;0.0;0.48717948717948717;0.2558139534883721;0.125;0.0;0.5094339622641509;0.38823529411764707;0.3571428571428571;0.46511627906976744;0.37209302325581395;0.2727272727272727;0.0
0.0;1.0;0.16666666666666666;0.0625;0.0;0.0;0.24175824175824176;0.18604651162790697;0.125;0.25806451612903225;0.09433962264150943;0.24705882352941178;0.13095238095238093;0.046511627906976744;0.18604651162790697;0.34545454545454546;0.11764705882352941
0.0;0.0;0.16666666666666666;0.125;0.0;0.0;0.05128205128205128;0.11627906976744186;0.125;0.12903225806451613;0.05660377358490566;0.18823529411764706;0.023809523809523808;0.023255813953488372;0.16279069767441862;0.03636363636363636;0.29411764705882354
1.0;1.0;0.16666666666666666;0.125;1.0;1.0;0.15018315018315018;0.3023255813953488;0.0;0.25806451612903225;0.1320754716981132;0.18823529411764706;0.05952380952380952;0.046511627906976744;0.3953488372093023;0.36363636363636365;0.3529411764705882
